itemsName,itemsQuantity,itemsPrice,storeLocation,customerGender,customerAge,customerEmail,customerSatisfaction,saleDate,purchaseMethod,couponUsed
pens,1,66.34,San Diego,M,21,bacuj@tecummec.mo,5,2013-08-04T10:38:33.219Z,Phone,False
envelopes,4,15.86,San Diego,M,21,bacuj@tecummec.mo,5,2013-08-04T10:38:33.219Z,Phone,False
notepad,2,19.49,San Diego,M,21,bacuj@tecummec.mo,5,2013-08-04T10:38:33.219Z,Phone,False
printer paper,1,28.33,Denver,M,32,rimla@sil.np,3,2015-04-16T00:18:22.046Z,Phone,False
notepad,2,8.61,Denver,M,32,rimla@sil.np,3,2015-04-16T00:18:22.046Z,Phone,False
laptop,1,560.93,Austin,F,16,uma@obu.la,1,2016-01-11T20:50:24.76Z,Online,False
binder,2,29.85,Austin,F,16,uma@obu.la,1,2016-01-11T20:50:24.76Z,Online,False
printer paper,10,43.31,Austin,F,16,uma@obu.la,1,2016-01-11T20:50:24.76Z,Online,False
pens,4,7.96,Seattle,M,51,davnuwcu@no.vi,5,2017-02-23T06:07:44.124Z,In store,False
laptop,3,1582.98,Seattle,M,51,davnuwcu@no.vi,5,2017-02-23T06:07:44.124Z,In store,False
envelopes,7,11.39,Seattle,M,51,davnuwcu@no.vi,5,2017-02-23T06:07:44.124Z,In store,False
notepad,5,37.6,Seattle,M,51,davnuwcu@no.vi,5,2017-02-23T06:07:44.124Z,In store,False
notepad,1,25.54,Seattle,M,51,davnuwcu@no.vi,5,2017-02-23T06:07:44.124Z,In store,False
binder,10,17.43,Austin,F,61,bizlov@mu.vu,5,2016-09-08T06:53:24.585Z,In store,False
notepad,3,21.5,Austin,F,61,bizlov@mu.vu,5,2016-09-08T06:53:24.585Z,In store,False
notepad,4,13.75,Austin,F,61,bizlov@mu.vu,5,2016-09-08T06:53:24.585Z,In store,False
notepad,2,6.17,Austin,F,61,bizlov@mu.vu,5,2016-09-08T06:53:24.585Z,In store,False
notepad,3,27.19,London,M,61,lo@jakwaepu.bg,1,2014-08-16T22:35:32.771Z,Online,False
envelopes,1,16.74,London,M,61,lo@jakwaepu.bg,1,2014-08-16T22:35:32.771Z,Online,False
notepad,1,16.93,London,M,61,lo@jakwaepu.bg,1,2014-08-16T22:35:32.771Z,Online,False
laptop,2,656.84,London,M,61,lo@jakwaepu.bg,1,2014-08-16T22:35:32.771Z,Online,False
envelopes,10,21.3,London,M,61,lo@jakwaepu.bg,1,2014-08-16T22:35:32.771Z,Online,False
backpack,2,101.15,London,M,61,lo@jakwaepu.bg,1,2014-08-16T22:35:32.771Z,Online,False
pens,4,18.59,London,M,61,lo@jakwaepu.bg,1,2014-08-16T22:35:32.771Z,Online,False
envelopes,6,5.95,Seattle,M,33,berpe@di.fj,4,2016-01-02T14:27:48.827Z,Online,False
pens,3,7.71,Seattle,M,33,berpe@di.fj,4,2016-01-02T14:27:48.827Z,Online,False
printer paper,6,31.75,Seattle,M,33,berpe@di.fj,4,2016-01-02T14:27:48.827Z,Online,False
pens,1,58.4,Seattle,M,33,berpe@di.fj,4,2016-01-02T14:27:48.827Z,Online,False
notepad,5,12.46,Seattle,M,33,berpe@di.fj,4,2016-01-02T14:27:48.827Z,Online,False
laptop,5,1242.38,Seattle,M,33,berpe@di.fj,4,2016-01-02T14:27:48.827Z,Online,False
backpack,4,93.85,Seattle,M,33,berpe@di.fj,4,2016-01-02T14:27:48.827Z,Online,False
pens,2,52.23,Denver,F,61,uraluc@tih.qa,4,2015-11-09T17:06:12.42Z,In store,False
envelopes,10,9.1,Denver,F,61,uraluc@tih.qa,4,2015-11-09T17:06:12.42Z,In store,False
notepad,2,17.42,Denver,F,61,uraluc@tih.qa,4,2015-11-09T17:06:12.42Z,In store,False
binder,7,10.75,Denver,F,61,uraluc@tih.qa,4,2015-11-09T17:06:12.42Z,In store,False
printer paper,4,41.1,Denver,F,61,uraluc@tih.qa,4,2015-11-09T17:06:12.42Z,In store,False
notepad,5,23.03,Denver,F,61,uraluc@tih.qa,4,2015-11-09T17:06:12.42Z,In store,False
binder,1,23.83,Denver,F,61,uraluc@tih.qa,4,2015-11-09T17:06:12.42Z,In store,False
laptop,3,1045.57,Denver,M,29,el@negfogor.so,4,2013-06-03T15:42:49.232Z,In store,False
printer paper,5,31.92,Denver,M,29,el@negfogor.so,4,2013-06-03T15:42:49.232Z,In store,False
pens,4,74.53,Denver,M,29,el@negfogor.so,4,2013-06-03T15:42:49.232Z,In store,False
binder,9,19.63,Denver,M,29,el@negfogor.so,4,2013-06-03T15:42:49.232Z,In store,False
envelopes,3,17.76,Denver,M,29,el@negfogor.so,4,2013-06-03T15:42:49.232Z,In store,False
binder,5,10.43,Denver,M,29,el@negfogor.so,4,2013-06-03T15:42:49.232Z,In store,False
notepad,4,11.98,Denver,M,29,el@negfogor.so,4,2013-06-03T15:42:49.232Z,In store,False
envelopes,4,7.53,Denver,M,29,el@negfogor.so,4,2013-06-03T15:42:49.232Z,In store,False
notepad,4,17.21,Denver,M,29,el@negfogor.so,4,2013-06-03T15:42:49.232Z,In store,False
backpack,4,114.15,Denver,M,29,el@negfogor.so,4,2013-06-03T15:42:49.232Z,In store,False
pens,5,15.32,Austin,M,58,alne@imjip.nl,1,2014-05-06T11:13:03.185Z,In store,False
notepad,3,8.77,Austin,M,58,alne@imjip.nl,1,2014-05-06T11:13:03.185Z,In store,False
pens,3,24.41,Austin,M,58,alne@imjip.nl,1,2014-05-06T11:13:03.185Z,In store,False
notepad,3,31.02,Austin,M,58,alne@imjip.nl,1,2014-05-06T11:13:03.185Z,In store,False
binder,3,19.77,Austin,M,58,alne@imjip.nl,1,2014-05-06T11:13:03.185Z,In store,False
notepad,2,34.49,Austin,M,58,alne@imjip.nl,1,2014-05-06T11:13:03.185Z,In store,False
laptop,2,757.48,Austin,M,58,alne@imjip.nl,1,2014-05-06T11:13:03.185Z,In store,False
printer paper,5,36.09,Austin,M,58,alne@imjip.nl,1,2014-05-06T11:13:03.185Z,In store,False
pens,1,54.5,New York,F,39,fip@ruc.cg,5,2015-10-14T23:25:30.61Z,Phone,False
binder,1,22.38,New York,F,39,fip@ruc.cg,5,2015-10-14T23:25:30.61Z,Phone,False
printer paper,7,36.78,New York,F,39,fip@ruc.cg,5,2015-10-14T23:25:30.61Z,Phone,False
envelopes,4,6.59,New York,F,39,fip@ruc.cg,5,2015-10-14T23:25:30.61Z,Phone,False
laptop,3,1444.41,New York,F,39,fip@ruc.cg,5,2015-10-14T23:25:30.61Z,Phone,False
pens,3,41.97,New York,F,39,fip@ruc.cg,5,2015-10-14T23:25:30.61Z,Phone,False
envelopes,8,5.4,Denver,M,32,kamavbe@pojki.dj,5,2014-07-28T15:28:59.274Z,Online,False
notepad,3,7.31,Denver,M,32,kamavbe@pojki.dj,5,2014-07-28T15:28:59.274Z,Online,False
binder,5,11.52,Denver,F,33,et@ceidoom.gf,4,2014-07-26T13:13:24.336Z,Phone,False
pens,2,72.34,Denver,F,33,et@ceidoom.gf,4,2014-07-26T13:13:24.336Z,Phone,False
printer paper,6,40.06,Denver,F,33,et@ceidoom.gf,4,2014-07-26T13:13:24.336Z,Phone,False
notepad,3,19.88,Denver,F,54,mar@odmebulo.mr,2,2013-10-28T04:28:53.739Z,In store,False
envelopes,10,21.99,Denver,F,54,mar@odmebulo.mr,2,2013-10-28T04:28:53.739Z,In store,False
envelopes,6,23.25,Denver,F,54,mar@odmebulo.mr,2,2013-10-28T04:28:53.739Z,In store,False
notepad,5,6.0,Denver,F,54,mar@odmebulo.mr,2,2013-10-28T04:28:53.739Z,In store,False
notepad,1,22.71,Seattle,M,36,zaij@igotes.az,5,2013-01-22T07:47:30.564Z,Phone,False
binder,2,14.33,Seattle,M,36,zaij@igotes.az,5,2013-01-22T07:47:30.564Z,Phone,False
printer paper,1,23.72,Seattle,M,36,zaij@igotes.az,5,2013-01-22T07:47:30.564Z,Phone,False
printer paper,1,17.61,Denver,F,43,uscugik@gofoh.pm,1,2015-07-22T15:50:58.013Z,Online,False
notepad,1,8.11,Denver,F,43,uscugik@gofoh.pm,1,2015-07-22T15:50:58.013Z,Online,False
pens,2,57.36,Seattle,M,40,tel@hasusal.om,4,2015-06-10T06:28:21.993Z,In store,True
printer paper,3,44.78,Seattle,M,40,tel@hasusal.om,4,2015-06-10T06:28:21.993Z,In store,True
binder,2,24.54,Seattle,M,40,tel@hasusal.om,4,2015-06-10T06:28:21.993Z,In store,True
backpack,3,79.83,Seattle,M,40,tel@hasusal.om,4,2015-06-10T06:28:21.993Z,In store,True
envelopes,8,18.1,Seattle,M,40,tel@hasusal.om,4,2015-06-10T06:28:21.993Z,In store,True
pens,2,7.18,Seattle,M,40,tel@hasusal.om,4,2015-06-10T06:28:21.993Z,In store,True
notepad,4,7.13,Seattle,M,40,tel@hasusal.om,4,2015-06-10T06:28:21.993Z,In store,True
envelopes,7,24.85,Austin,F,71,semopun@upokoor.vi,5,2016-02-15T01:48:52.731Z,In store,False
binder,7,18.42,Austin,F,71,semopun@upokoor.vi,5,2016-02-15T01:48:52.731Z,In store,False
envelopes,9,15.84,Austin,F,71,semopun@upokoor.vi,5,2016-02-15T01:48:52.731Z,In store,False
notepad,5,11.04,Austin,F,71,semopun@upokoor.vi,5,2016-02-15T01:48:52.731Z,In store,False
envelopes,2,8.07,Denver,M,39,jomdel@zapegrab.at,5,2013-07-26T18:06:11.111Z,Online,False
envelopes,3,15.31,Denver,M,39,jomdel@zapegrab.at,5,2013-07-26T18:06:11.111Z,Online,False
laptop,2,571.4,Denver,M,39,jomdel@zapegrab.at,5,2013-07-26T18:06:11.111Z,Online,False
envelopes,1,18.53,Denver,M,48,logoku@ci.pa,1,2015-09-07T16:27:11.916Z,Online,False
pens,5,78.81,Denver,M,48,logoku@ci.pa,1,2015-09-07T16:27:11.916Z,Online,False
binder,3,19.99,Denver,M,48,logoku@ci.pa,1,2015-09-07T16:27:11.916Z,Online,False
pens,4,49.07,Seattle,M,44,ijebgu@ewo.gl,5,2013-05-19T21:08:10.965Z,Online,False
laptop,4,1166.41,Seattle,M,44,ijebgu@ewo.gl,5,2013-05-19T21:08:10.965Z,Online,False
binder,1,28.51,Seattle,M,44,ijebgu@ewo.gl,5,2013-05-19T21:08:10.965Z,Online,False
laptop,4,696.72,Denver,F,25,ovi@da.pm,3,2014-10-07T02:33:35.048Z,Online,True
pens,3,67.43,Denver,F,25,ovi@da.pm,3,2014-10-07T02:33:35.048Z,Online,True
backpack,3,143.12,Denver,F,25,ovi@da.pm,3,2014-10-07T02:33:35.048Z,Online,True
notepad,5,26.46,Denver,F,25,ovi@da.pm,3,2014-10-07T02:33:35.048Z,Online,True
pens,3,75.2,Denver,F,25,ovi@da.pm,3,2014-10-07T02:33:35.048Z,Online,True
binder,3,17.09,Denver,F,25,ovi@da.pm,3,2014-10-07T02:33:35.048Z,Online,True
notepad,4,30.78,Denver,F,25,ovi@da.pm,3,2014-10-07T02:33:35.048Z,Online,True
binder,7,11.33,Denver,F,25,ovi@da.pm,3,2014-10-07T02:33:35.048Z,Online,True
pens,5,35.7,San Diego,F,56,ecebah@so.ge,5,2013-01-14T23:38:18.934Z,In store,False
binder,4,14.66,San Diego,F,56,ecebah@so.ge,5,2013-01-14T23:38:18.934Z,In store,False
envelopes,7,6.46,San Diego,F,56,ecebah@so.ge,5,2013-01-14T23:38:18.934Z,In store,False
notepad,4,11.9,San Diego,F,56,ecebah@so.ge,5,2013-01-14T23:38:18.934Z,In store,False
notepad,5,16.64,San Diego,F,56,ecebah@so.ge,5,2013-01-14T23:38:18.934Z,In store,False
binder,1,15.21,San Diego,F,56,ecebah@so.ge,5,2013-01-14T23:38:18.934Z,In store,False
printer paper,2,18.65,San Diego,F,56,ecebah@so.ge,5,2013-01-14T23:38:18.934Z,In store,False
envelopes,2,24.86,San Diego,F,56,ecebah@so.ge,5,2013-01-14T23:38:18.934Z,In store,False
pens,2,78.67,San Diego,F,56,ecebah@so.ge,5,2013-01-14T23:38:18.934Z,In store,False
backpack,2,110.56,San Diego,F,56,ecebah@so.ge,5,2013-01-14T23:38:18.934Z,In store,False
envelopes,6,8.34,Austin,F,61,uranozi@ze.sc,4,2015-12-27T21:59:07.199Z,In store,False
backpack,3,146.47,Austin,F,61,uranozi@ze.sc,4,2015-12-27T21:59:07.199Z,In store,False
notepad,3,21.64,Austin,F,61,uranozi@ze.sc,4,2015-12-27T21:59:07.199Z,In store,False
pens,3,37.74,Austin,F,61,uranozi@ze.sc,4,2015-12-27T21:59:07.199Z,In store,False
laptop,4,1324.86,Austin,F,61,uranozi@ze.sc,4,2015-12-27T21:59:07.199Z,In store,False
notepad,2,23.13,Austin,F,61,uranozi@ze.sc,4,2015-12-27T21:59:07.199Z,In store,False
binder,4,24.38,Austin,F,61,uranozi@ze.sc,4,2015-12-27T21:59:07.199Z,In store,False
envelopes,8,11.46,Austin,F,61,uranozi@ze.sc,4,2015-12-27T21:59:07.199Z,In store,False
notepad,5,30.96,Austin,F,61,uranozi@ze.sc,4,2015-12-27T21:59:07.199Z,In store,False
notepad,5,10.58,London,F,40,fu@bolav.kn,5,2016-03-31T07:02:02.328Z,Phone,False
notepad,3,32.77,London,F,40,fu@bolav.kn,5,2016-03-31T07:02:02.328Z,Phone,False
binder,2,12.73,London,F,40,fu@bolav.kn,5,2016-03-31T07:02:02.328Z,Phone,False
printer paper,3,10.31,London,M,28,lo@bakeve.sh,4,2016-08-15T15:41:39.26Z,Online,False
pens,3,44.8,London,M,28,lo@bakeve.sh,4,2016-08-15T15:41:39.26Z,Online,False
notepad,1,19.05,London,M,28,lo@bakeve.sh,4,2016-08-15T15:41:39.26Z,Online,False
envelopes,4,18.59,London,M,28,lo@bakeve.sh,4,2016-08-15T15:41:39.26Z,Online,False
binder,1,24.2,London,M,28,lo@bakeve.sh,4,2016-08-15T15:41:39.26Z,Online,False
envelopes,10,24.48,London,M,28,lo@bakeve.sh,4,2016-08-15T15:41:39.26Z,Online,False
notepad,3,25.23,London,M,28,lo@bakeve.sh,4,2016-08-15T15:41:39.26Z,Online,False
backpack,2,135.72,London,M,28,lo@bakeve.sh,4,2016-08-15T15:41:39.26Z,Online,False
envelopes,6,15.45,Denver,M,60,gihpewe@imaawu.ss,5,2017-10-02T11:31:44.649Z,Online,False
notepad,3,9.58,Denver,M,60,gihpewe@imaawu.ss,5,2017-10-02T11:31:44.649Z,Online,False
notepad,2,18.39,Denver,M,60,gihpewe@imaawu.ss,5,2017-10-02T11:31:44.649Z,Online,False
envelopes,1,13.07,Denver,M,60,gihpewe@imaawu.ss,5,2017-10-02T11:31:44.649Z,Online,False
printer paper,10,33.9,Denver,M,60,gihpewe@imaawu.ss,5,2017-10-02T11:31:44.649Z,Online,False
notepad,3,9.59,Denver,M,60,gihpewe@imaawu.ss,5,2017-10-02T11:31:44.649Z,Online,False
binder,4,11.74,Denver,M,60,gihpewe@imaawu.ss,5,2017-10-02T11:31:44.649Z,Online,False
pens,4,39.31,Denver,M,60,gihpewe@imaawu.ss,5,2017-10-02T11:31:44.649Z,Online,False
pens,5,43.3,London,F,41,rok@bejfefwo.gi,5,2013-06-04T11:32:39.163Z,Online,False
envelopes,9,9.33,Denver,M,35,tiagpi@ag.pe,5,2015-09-26T11:27:16.447Z,In store,False
backpack,1,77.13,Denver,M,35,tiagpi@ag.pe,5,2015-09-26T11:27:16.447Z,In store,False
notepad,5,13.33,Denver,M,35,tiagpi@ag.pe,5,2015-09-26T11:27:16.447Z,In store,False
laptop,2,1178.89,London,M,46,mavap@pifonli.eh,3,2013-05-18T12:08:01.712Z,In store,False
backpack,1,104.39,London,M,46,mavap@pifonli.eh,3,2013-05-18T12:08:01.712Z,In store,False
notepad,3,33.0,London,M,46,mavap@pifonli.eh,3,2013-05-18T12:08:01.712Z,In store,False
notepad,5,21.38,London,M,46,mavap@pifonli.eh,3,2013-05-18T12:08:01.712Z,In store,False
envelopes,1,21.44,London,M,46,mavap@pifonli.eh,3,2013-05-18T12:08:01.712Z,In store,False
pens,2,17.26,London,M,46,mavap@pifonli.eh,3,2013-05-18T12:08:01.712Z,In store,False
notepad,1,19.22,London,M,46,mavap@pifonli.eh,3,2013-05-18T12:08:01.712Z,In store,False
pens,5,6.42,London,M,46,mavap@pifonli.eh,3,2013-05-18T12:08:01.712Z,In store,False
binder,6,25.51,London,M,46,mavap@pifonli.eh,3,2013-05-18T12:08:01.712Z,In store,False
envelopes,10,17.15,London,M,46,mavap@pifonli.eh,3,2013-05-18T12:08:01.712Z,In store,False
notepad,2,35.09,Seattle,M,36,jigucun@wabekbor.nc,4,2014-01-15T16:35:47.993Z,In store,False
envelopes,9,12.6,Seattle,M,36,jigucun@wabekbor.nc,4,2014-01-15T16:35:47.993Z,In store,False
pens,3,43.61,Seattle,M,36,jigucun@wabekbor.nc,4,2014-01-15T16:35:47.993Z,In store,False
backpack,4,126.41,Seattle,M,36,jigucun@wabekbor.nc,4,2014-01-15T16:35:47.993Z,In store,False
pens,5,41.03,Seattle,M,36,jigucun@wabekbor.nc,4,2014-01-15T16:35:47.993Z,In store,False
notepad,3,23.16,Seattle,M,36,jigucun@wabekbor.nc,4,2014-01-15T16:35:47.993Z,In store,False
notepad,5,8.72,Seattle,M,43,jul@orusos.mn,5,2013-08-28T08:43:34.725Z,In store,False
laptop,4,1230.13,Seattle,M,43,jul@orusos.mn,5,2013-08-28T08:43:34.725Z,In store,False
notepad,1,35.53,Seattle,M,43,jul@orusos.mn,5,2013-08-28T08:43:34.725Z,In store,False
binder,6,27.2,Seattle,M,43,jul@orusos.mn,5,2013-08-28T08:43:34.725Z,In store,False
binder,8,26.28,New York,F,25,liftomge@zunefa.sm,3,2016-12-04T18:02:07.52Z,Online,False
pens,3,78.52,New York,F,25,liftomge@zunefa.sm,3,2016-12-04T18:02:07.52Z,Online,False
envelopes,2,14.07,New York,F,25,liftomge@zunefa.sm,3,2016-12-04T18:02:07.52Z,Online,False
printer paper,5,36.06,New York,F,25,liftomge@zunefa.sm,3,2016-12-04T18:02:07.52Z,Online,False
notepad,5,12.85,New York,F,25,liftomge@zunefa.sm,3,2016-12-04T18:02:07.52Z,Online,False
notepad,2,11.14,New York,F,25,liftomge@zunefa.sm,3,2016-12-04T18:02:07.52Z,Online,False
backpack,2,82.84,New York,F,25,liftomge@zunefa.sm,3,2016-12-04T18:02:07.52Z,Online,False
pens,5,55.07,New York,F,25,liftomge@zunefa.sm,3,2016-12-04T18:02:07.52Z,Online,False
laptop,5,1267.91,New York,F,25,liftomge@zunefa.sm,3,2016-12-04T18:02:07.52Z,Online,False
envelopes,3,18.28,Denver,F,50,wahevju@tihhak.lc,5,2016-08-08T05:55:12.028Z,Phone,False
backpack,1,52.23,Denver,F,50,wahevju@tihhak.lc,5,2016-08-08T05:55:12.028Z,Phone,False
binder,3,13.36,Denver,F,50,wahevju@tihhak.lc,5,2016-08-08T05:55:12.028Z,Phone,False
notepad,2,11.96,Denver,F,50,wahevju@tihhak.lc,5,2016-08-08T05:55:12.028Z,Phone,False
binder,7,21.09,Denver,F,50,wahevju@tihhak.lc,5,2016-08-08T05:55:12.028Z,Phone,False
envelopes,8,6.96,Denver,F,50,wahevju@tihhak.lc,5,2016-08-08T05:55:12.028Z,Phone,False
pens,1,31.08,Denver,F,50,wahevju@tihhak.lc,5,2016-08-08T05:55:12.028Z,Phone,False
pens,3,8.72,Denver,F,50,wahevju@tihhak.lc,5,2016-08-08T05:55:12.028Z,Phone,False
laptop,1,862.14,Denver,F,50,wahevju@tihhak.lc,5,2016-08-08T05:55:12.028Z,Phone,False
notepad,5,5.37,Denver,F,50,wahevju@tihhak.lc,5,2016-08-08T05:55:12.028Z,Phone,False
backpack,4,44.65,London,F,35,ujci@jumpu.as,5,2017-12-11T02:18:28.861Z,Online,False
notepad,5,18.73,London,F,35,ujci@jumpu.as,5,2017-12-11T02:18:28.861Z,Online,False
pens,4,72.08,London,F,35,ujci@jumpu.as,5,2017-12-11T02:18:28.861Z,Online,False
binder,3,13.35,London,F,35,ujci@jumpu.as,5,2017-12-11T02:18:28.861Z,Online,False
laptop,3,1075.7,London,F,35,ujci@jumpu.as,5,2017-12-11T02:18:28.861Z,Online,False
notepad,4,12.27,London,F,35,ujci@jumpu.as,5,2017-12-11T02:18:28.861Z,Online,False
notepad,4,15.18,London,F,35,ujci@jumpu.as,5,2017-12-11T02:18:28.861Z,Online,False
binder,10,16.94,Denver,F,27,hi@cipo.sd,1,2014-01-21T03:40:45.655Z,Online,False
pens,1,35.89,Denver,F,27,hi@cipo.sd,1,2014-01-21T03:40:45.655Z,Online,False
binder,5,29.45,Denver,F,27,hi@cipo.sd,1,2014-01-21T03:40:45.655Z,Online,False
notepad,1,16.51,Denver,F,27,hi@cipo.sd,1,2014-01-21T03:40:45.655Z,Online,False
envelopes,5,19.65,Denver,F,27,hi@cipo.sd,1,2014-01-21T03:40:45.655Z,Online,False
backpack,5,112.68,Denver,F,27,hi@cipo.sd,1,2014-01-21T03:40:45.655Z,Online,False
laptop,2,1420.16,Denver,F,27,hi@cipo.sd,1,2014-01-21T03:40:45.655Z,Online,False
pens,4,76.64,Denver,F,27,hi@cipo.sd,1,2014-01-21T03:40:45.655Z,Online,False
notepad,4,18.65,London,M,75,huit@vebvodco.to,5,2017-04-26T04:20:46.632Z,In store,False
binder,5,24.41,London,M,75,huit@vebvodco.to,5,2017-04-26T04:20:46.632Z,In store,False
backpack,5,52.45,London,M,75,huit@vebvodco.to,5,2017-04-26T04:20:46.632Z,In store,False
pens,3,56.93,London,M,75,huit@vebvodco.to,5,2017-04-26T04:20:46.632Z,In store,False
laptop,5,1072.65,London,M,75,huit@vebvodco.to,5,2017-04-26T04:20:46.632Z,In store,False
notepad,2,21.69,London,M,75,huit@vebvodco.to,5,2017-04-26T04:20:46.632Z,In store,False
envelopes,4,17.27,London,M,75,huit@vebvodco.to,5,2017-04-26T04:20:46.632Z,In store,False
envelopes,6,21.0,London,M,75,huit@vebvodco.to,5,2017-04-26T04:20:46.632Z,In store,False
notepad,5,35.51,New York,F,30,jivo@sujurew.as,4,2015-11-23T06:27:41.573Z,In store,False
binder,8,21.77,New York,F,30,jivo@sujurew.as,4,2015-11-23T06:27:41.573Z,In store,False
binder,5,14.13,New York,F,30,jivo@sujurew.as,4,2015-11-23T06:27:41.573Z,In store,False
printer paper,2,12.33,New York,F,30,jivo@sujurew.as,4,2015-11-23T06:27:41.573Z,In store,False
laptop,3,1522.98,New York,F,30,jivo@sujurew.as,4,2015-11-23T06:27:41.573Z,In store,False
pens,2,67.81,New York,F,30,jivo@sujurew.as,4,2015-11-23T06:27:41.573Z,In store,False
envelopes,2,11.64,New York,F,30,jivo@sujurew.as,4,2015-11-23T06:27:41.573Z,In store,False
notepad,5,22.78,New York,F,30,jivo@sujurew.as,4,2015-11-23T06:27:41.573Z,In store,False
pens,1,72.33,New York,F,30,jivo@sujurew.as,4,2015-11-23T06:27:41.573Z,In store,False
notepad,5,39.59,Denver,M,49,nuctubef@nijfopwo.ge,3,2013-08-09T19:32:36.185Z,In store,False
notepad,2,17.04,Denver,M,49,nuctubef@nijfopwo.ge,3,2013-08-09T19:32:36.185Z,In store,False
binder,1,15.07,Denver,M,49,nuctubef@nijfopwo.ge,3,2013-08-09T19:32:36.185Z,In store,False
notepad,5,10.38,Denver,M,49,nuctubef@nijfopwo.ge,3,2013-08-09T19:32:36.185Z,In store,False
pens,1,69.28,Denver,M,49,nuctubef@nijfopwo.ge,3,2013-08-09T19:32:36.185Z,In store,False
binder,6,14.82,Denver,M,49,nuctubef@nijfopwo.ge,3,2013-08-09T19:32:36.185Z,In store,False
laptop,3,978.01,Denver,M,49,nuctubef@nijfopwo.ge,3,2013-08-09T19:32:36.185Z,In store,False
backpack,2,80.18,Denver,M,49,nuctubef@nijfopwo.ge,3,2013-08-09T19:32:36.185Z,In store,False
envelopes,7,19.75,Denver,M,49,nuctubef@nijfopwo.ge,3,2013-08-09T19:32:36.185Z,In store,False
pens,1,10.47,Denver,M,49,nuctubef@nijfopwo.ge,3,2013-08-09T19:32:36.185Z,In store,False
laptop,1,1282.59,Denver,F,39,not@gepo.ad,5,2013-03-18T07:12:45.173Z,In store,False
notepad,4,11.83,Denver,F,39,not@gepo.ad,5,2013-03-18T07:12:45.173Z,In store,False
printer paper,6,44.97,Denver,F,39,not@gepo.ad,5,2013-03-18T07:12:45.173Z,In store,False
pens,2,76.37,Denver,F,39,not@gepo.ad,5,2013-03-18T07:12:45.173Z,In store,False
pens,2,32.63,Denver,F,39,not@gepo.ad,5,2013-03-18T07:12:45.173Z,In store,False
notepad,1,15.31,Denver,F,39,not@gepo.ad,5,2013-03-18T07:12:45.173Z,In store,False
binder,5,18.17,Denver,F,39,not@gepo.ad,5,2013-03-18T07:12:45.173Z,In store,False
envelopes,3,10.71,Denver,F,39,not@gepo.ad,5,2013-03-18T07:12:45.173Z,In store,False
backpack,1,167.3,Denver,F,39,not@gepo.ad,5,2013-03-18T07:12:45.173Z,In store,False
pens,1,14.18,Denver,M,46,zojozeke@jej.kw,1,2015-12-10T02:10:31.924Z,Online,False
notepad,4,34.65,Denver,M,46,zojozeke@jej.kw,1,2015-12-10T02:10:31.924Z,Online,False
pens,5,17.48,Denver,M,46,zojozeke@jej.kw,1,2015-12-10T02:10:31.924Z,Online,False
notepad,1,10.29,Denver,M,46,zojozeke@jej.kw,1,2015-12-10T02:10:31.924Z,Online,False
notepad,5,21.2,Denver,M,46,zojozeke@jej.kw,1,2015-12-10T02:10:31.924Z,Online,False
backpack,5,52.95,Seattle,M,54,oke@bisubo.ht,5,2013-03-01T13:10:43.474Z,Online,False
notepad,4,38.74,Seattle,M,54,oke@bisubo.ht,5,2013-03-01T13:10:43.474Z,Online,False
envelopes,1,17.81,Seattle,M,54,oke@bisubo.ht,5,2013-03-01T13:10:43.474Z,Online,False
binder,3,12.06,Seattle,M,54,oke@bisubo.ht,5,2013-03-01T13:10:43.474Z,Online,False
pens,1,42.15,Seattle,M,54,oke@bisubo.ht,5,2013-03-01T13:10:43.474Z,Online,False
envelopes,6,12.83,Seattle,M,54,oke@bisubo.ht,5,2013-03-01T13:10:43.474Z,Online,False
notepad,2,22.64,Seattle,M,54,oke@bisubo.ht,5,2013-03-01T13:10:43.474Z,Online,False
pens,3,72.92,Seattle,M,54,oke@bisubo.ht,5,2013-03-01T13:10:43.474Z,Online,False
notepad,3,28.71,Seattle,M,54,oke@bisubo.ht,5,2013-03-01T13:10:43.474Z,Online,False
notepad,2,23.97,Seattle,M,57,hocezec@tubot.ac,4,2017-07-06T21:31:43.274Z,Online,False
laptop,2,1119.59,New York,F,32,wu@wus.cm,5,2017-05-19T22:22:20.915Z,In store,False
notepad,1,39.55,New York,F,32,wu@wus.cm,5,2017-05-19T22:22:20.915Z,In store,False
laptop,1,988.61,Seattle,M,30,akeci@iszuhje.uy,4,2015-07-10T06:41:15.727Z,Online,False
binder,1,28.31,Seattle,M,30,akeci@iszuhje.uy,4,2015-07-10T06:41:15.727Z,Online,False
printer paper,4,43.49,Seattle,M,30,akeci@iszuhje.uy,4,2015-07-10T06:41:15.727Z,Online,False
notepad,5,11.96,Seattle,M,30,akeci@iszuhje.uy,4,2015-07-10T06:41:15.727Z,Online,False
pens,2,33.72,Seattle,M,30,akeci@iszuhje.uy,4,2015-07-10T06:41:15.727Z,Online,False
notepad,1,39.9,Seattle,M,30,akeci@iszuhje.uy,4,2015-07-10T06:41:15.727Z,Online,False
envelopes,9,7.29,Seattle,M,30,akeci@iszuhje.uy,4,2015-07-10T06:41:15.727Z,Online,False
pens,1,17.31,London,F,20,ana@ja.tp,5,2013-10-20T10:13:12.157Z,In store,False
backpack,1,64.79,London,F,20,ana@ja.tp,5,2013-10-20T10:13:12.157Z,In store,False
